MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,prediction
7.062600000000001,18.0,6.535809018567639,1.0251989389920424,2952.0,6.655702917771883,33.87,-118.05,3.232416209025277
7.3092,20.0,7.229166666666667,1.0208333333333333,1319.0,5.190509259259259,33.69,-117.96,3.373790788874495
3.70944,21.0,5.225127087872186,1.028322440087146,3927.0,4.848148148148148,38.26,-122.05,1.3744104838129247
3.32496,43.0,3.772200772200772,1.027027027027027,1084.0,7.115057915057914,34.05,-118.19,1.6172315462662283
4.1893199999999995,6.0,7.593360995850622,1.3402489626556016,1243.0,4.384024896265561,35.08,-118.61,1.632164768366541
4.38336,34.0,6.640449438202247,1.5617977528089888,327.0,6.246067415730336,32.82,-115.32,0.8490032616327655
4.75908,40.0,5.324427480916031,1.0877862595419847,610.0,3.958015267175573,34.04,-118.48,2.4205424808610654
18.00012,37.0,8.659574468085106,1.425531914893617,100.0,3.6170212765957444,34.1,-118.37,4.568698148275253
2.53332,44.0,4.029411764705882,0.875,435.0,5.4375,37.73,-122.18,1.7779157508453254
1.7676,35.0,3.0697674418604652,1.0734883720930233,3120.0,4.933953488372093,37.33,-121.88,2.051496414779203
2.43408,52.0,4.511904761904762,1.132936507936508,1167.0,3.9363095238095243,33.98,-117.38,0.8635548638879407
2.6723999999999997,30.0,3.7037037037037037,1.0980392156862746,1719.0,6.366666666666666,34.06,-117.76,1.1070916435914513
7.0656,13.0,5.922448979591837,1.0938775510204082,1125.0,3.903061224489796,33.67,-118.01,3.4683544958388977
2.3234399999999997,17.0,4.397831526271894,0.981651376146789,2446.0,3.4680567139282736,39.77,-121.85,0.8681713508299284
3.5049599999999996,28.0,5.415094339622642,1.099056603773585,521.0,4.177830188679246,36.04,-118.92,0.9374506199915293
5.499960000000001,36.0,5.627450980392157,1.0374331550802138,1842.0,5.581818181818181,33.77,-117.93,1.8951038620826683
2.65584,46.0,4.687344913151365,0.967741935483871,971.0,4.096029776674937,36.51,-119.55,0.5659837997655259
3.47688,26.0,3.9512670565302144,1.0896686159844056,1545.0,5.119883040935672,34.2,-118.48,1.7488873795249429
5.01816,22.0,4.426056338028169,1.0651408450704225,1225.0,3.6663732394366195,33.93,-118.41,2.1199638043617135
4.38192,20.0,5.757225433526012,1.0491329479768785,889.0,4.367919075144509,38.67,-121.29,1.3375576603838457
5.4500399999999996,25.0,5.065868263473054,0.9860279441117764,1185.0,4.020958083832335,37.65,-122.1,1.8942703452848986
2.7369600000000003,12.0,3.4936608557844693,1.1101426307448494,3068.0,4.132805071315373,33.77,-118.17,1.5071917062990456
7.341959999999999,19.0,7.013274336283186,0.9823008849557522,1344.0,5.054867256637168,38.66,-121.26,2.811932757720101
4.03128,28.0,5.729903536977492,1.0739549839228295,873.0,4.772025723472669,40.2,-122.17,1.2869932568483813
3.36084,45.0,4.113149847094801,1.0886850152905199,749.0,3.8938837920489298,34.15,-118.09,1.836265981086766
5.82996,28.0,5.983333333333333,0.9703703703703703,1665.0,5.241666666666667,34.28,-119.19,2.594952232944719
5.87808,31.0,4.492690058479532,0.9853801169590644,1486.0,3.6932748538011695,34.18,-118.49,2.432365109791723
3.08328,42.0,6.097922848664688,1.2551928783382789,2147.0,5.415281899109792,37.74,-122.39,2.493600791488759
3.58128,36.0,3.5828571428571427,1.0114285714285713,834.0,8.101714285714285,33.98,-118.17,1.4779050742010553
4.9182,32.0,5.744394618834081,1.100896860986547,1222.0,4.657847533632287,33.94,-117.98,1.9411151340326123
3.102,19.0,3.7225563909774437,1.0578947368421052,7307.0,4.669887218045113,34.23,-118.46,1.5124021658665456
5.34228,14.0,5.424180327868853,1.055327868852459,1487.0,5.180122950819672,34.63,-120.2,1.8069587367652804
3.9249599999999996,43.0,4.188571428571429,0.9257142857142857,497.0,4.827999999999999,37.47,-122.21,2.4903869532691916
4.24188,52.0,4.646118721461187,1.047945205479452,2589.0,10.0486301369863,34.13,-118.2,1.9703834552025945
3.5844,46.0,4.166051660516605,1.0086100861008611,2833.0,5.9238622386223865,34.12,-118.19,1.7203222953982442
1.7538,28.0,2.1839464882943145,1.065217391304348,2079.0,5.91020066889632,34.05,-118.28,2.0238462777811446
6.830159999999999,12.0,12.910485933503836,2.153452685421995,883.0,3.8391304347826085,33.67,-116.29,2.601925113113994
3.5999999999999996,39.0,5.10431654676259,0.9424460431654677,661.0,4.042086330935251,39.14,-123.21,0.973368700798298
4.03332,36.0,5.911764705882353,0.9656862745098039,537.0,4.475,39.16,-121.58,1.0200245524603047
6.00864,44.0,5.914835164835165,1.0302197802197801,947.0,4.422802197802198,33.79,-118.13,2.738885640174253
7.01436,10.0,15.115384615384615,2.230769230769231,247.0,4.0375,40.23,-121.19,2.954641499520878
1.95,20.0,4.4226190476190474,1.0178571428571428,395.0,3.9970238095238098,39.79,-121.59,0.7774448551476895
4.562519999999999,45.0,4.876456876456876,1.0512820512820513,1190.0,4.715617715617715,33.99,-118.43,2.2616003966234612
6.28488,26.0,5.2405063291139244,0.9430379746835443,508.0,5.465822784810126,34.45,-118.53,2.1321349923588233
1.68336,37.0,4.596153846153846,0.9423076923076923,308.0,10.069230769230769,33.93,-118.23,1.1387949067502645
3.57636,30.0,4.8478260869565215,1.075098814229249,1753.0,5.889525691699605,34.21,-118.4,1.717361951830423
6.05364,36.0,5.953020134228188,1.0033557046979866,784.0,4.4724832214765105,33.81,-118.12,2.4778083685105625
2.60628,42.0,3.8233082706766917,0.9511278195488722,798.0,5.1,38.01,-121.82,1.142151170459369
3.15576,14.0,9.425,2.02,1711.0,2.9087,33.79,-116.48,1.0621376977584591
3.91248,30.0,5.551020408163265,1.0816326530612246,531.0,6.1408163265306115,37.61,-120.76,1.2818098352303966
3.91092,33.0,4.128133704735376,1.0403899721448469,2235.0,5.291782729805014,33.77,-117.94,1.5944918785795734
4.45308,11.0,5.717525773195876,1.0041237113402062,2300.0,4.030927835051546,33.18,-117.14,1.7700633559657215
6.5484,13.0,4.716332378223496,1.0415472779369628,1565.0,3.811604584527221,33.92,-117.88,2.556599653106834
8.089559999999999,3.0,6.322051282051282,1.205128205128205,2198.0,3.832410256410256,37.55,-122.24,4.120812125530084
3.9937199999999997,25.0,5.102728731942215,1.0256821829855538,2526.0,6.892776886035312,33.8,-117.99,1.7323295093902393
9.154319999999998,33.0,8.386666666666667,1.0133333333333334,253.0,5.734666666666667,34.05,-117.9,4.25452853582443
7.658879999999999,41.0,5.42483660130719,0.8888888888888888,353.0,3.9222222222222216,37.45,-122.27,4.182483345400697
2.07,52.0,3.765151515151515,0.9772727272727273,623.0,4.011742424242424,37.74,-121.43,0.9646076077273675
3.1941599999999997,10.0,6.204081632653061,1.2551020408163265,1403.0,3.4768221574344027,34.1,-116.32,0.8570427550191281
3.02244,18.0,5.467261904761905,1.1547619047619047,727.0,3.6782738095238097,34.04,-117.33,0.9716676096872241
3.7090799999999997,31.0,4.402777777777778,1.046875,2625.0,7.747395833333334,33.9,-118.18,1.504017874066289
6.6628799999999995,52.0,6.129032258064516,1.0419354838709678,1842.0,5.050645161290323,34.14,-118.2,3.6511929775058887
5.47284,32.0,4.72093023255814,0.9767441860465116,2839.0,9.35329457364341,33.72,-117.91,1.88331437128254
3.03996,5.0,3.7142857142857144,1.3928571428571428,132.0,4.007142857142857,35.23,-115.75,0.3682159613129857
3.48528,52.0,4.404282115869018,1.0478589420654911,1493.0,3.1965994962216624,37.86,-122.26,2.333601076823412
1.18056,36.0,5.017751479289941,1.1005917159763314,737.0,7.413609467455622,34.09,-117.27,0.8422470306118937
4.22568,15.0,3.0499445061043287,1.106548279689234,1447.0,2.7301886792452827,37.63,-122.43,2.0202072825013406
4.127759999999999,35.0,5.505119453924915,1.0170648464163823,911.0,5.285665529010238,34.08,-117.74,1.3208056437894509
13.55748,24.0,8.321969696969697,1.0132575757575757,1443.0,4.646022727272727,34.13,-118.49,4.837865052663019
5.11668,31.0,5.688770999115826,1.0503978779840848,3540.0,5.320954907161803,34.24,-118.33,2.1723837496571337
2.32248,35.0,2.7146984470928133,1.0693391115926327,5899.0,3.621632358252076,34.1,-118.3,1.9314801927425802
5.70816,12.0,6.446215139442231,1.0,1610.0,5.45219123505976,33.92,-117.16,1.7040242165882726
7.48668,13.0,5.988847583643123,1.3866171003717471,1649.0,3.4737298636926885,34.06,-118.44,4.217233778192056
2.79996,18.0,4.586991869918699,1.021138211382114,1636.0,4.522276422764228,39.39,-123.34,1.564152033859006
5.28,45.0,5.15625,1.0,645.0,4.283203125,33.86,-118.13,1.7674745335822593
4.065,23.0,5.536163522012578,0.9669811320754716,1712.0,4.576100628930817,36.32,-119.3,1.082047026104788
5.70792,18.0,5.958695652173913,0.9760869565217392,1507.0,5.569347826086956,37.99,-121.83,2.0447946524580822
6.552599999999999,31.0,5.436813186813187,0.9986263736263736,1924.0,4.492857142857143,32.83,-117.22,3.1302652720162354
3.1558800000000002,35.0,4.042402826855124,1.0901060070671378,2222.0,6.673851590106007,34.22,-118.46,1.7464784479111983
3.79704,24.0,3.2353966870095903,1.0392327811682651,1764.0,2.614472537053182,34.03,-118.41,2.7610782586771294
3.72504,37.0,4.508264462809917,1.1115702479338843,905.0,6.357438016528925,34.07,-118.03,1.7932495716262813
5.69592,19.0,5.765661252900232,1.013921113689095,1286.0,5.072389791183294,33.82,-118.02,2.2862046935714755
5.915039999999999,17.0,6.802884615384615,1.0336538461538463,1035.0,4.2295673076923075,34.71,-120.46,2.3907406390658403
2.23692,43.0,3.409090909090909,0.9522727272727273,1726.0,6.668636363636364,33.95,-118.21,1.2600637052066237
2.9612399999999997,49.0,3.7938553022794848,1.1863230921704657,2862.0,4.822001982160555,34.09,-118.28,1.693900115124925
8.50128,11.0,7.83585313174946,1.0129589632829374,1488.0,5.463498920086392,34.14,-117.66,3.359050371412812
4.46664,49.0,5.846689895470384,0.9651567944250871,737.0,4.3655052264808365,34.19,-118.14,1.9219814393808168
2.7931199999999996,23.0,5.625444839857651,1.0640569395017794,1984.0,3.000711743772242,33.7,-117.2,1.2328987966246832
4.2937199999999995,35.0,6.246246246246246,1.0960960960960962,1026.0,5.237837837837838,36.62,-119.73,1.1251789077184786
3.1941599999999997,19.0,4.666666666666667,1.1421319796954315,2047.0,5.888155668358714,33.88,-118.28,1.7021175450258486
2.82936,31.0,5.29038854805726,1.0858895705521472,1227.0,4.265644171779141,34.1,-117.36,0.8188546342747691
5.2428,34.0,4.96875,1.0763888888888888,1162.0,6.8590277777777775,33.96,-118.08,1.7933607116162569
4.49244,36.0,3.7383177570093458,0.9962616822429906,1234.0,3.9211214953271027,34.1,-118.21,1.8140204424674933
4.978079999999999,19.0,4.655352480417754,1.08355091383812,1025.0,4.549608355091384,33.74,-117.96,1.8459723650671926
5.26872,26.0,5.649484536082475,1.0103092783505154,801.0,4.679381443298969,38.31,-122.72,2.5040109591800506
4.2749999999999995,32.0,5.016372795969773,1.1032745591939546,1989.0,4.258564231738036,37.26,-121.91,1.930391599449333
6.93528,35.0,5.4935543278084715,0.9686924493554327,1614.0,5.053038674033149,34.13,-118.22,3.6828370030926174
5.4714,35.0,5.642361111111111,1.0486111111111112,1134.0,6.69375,33.99,-118.07,2.038015047439414
3.46872,11.0,7.918918918918919,1.6891891891891893,317.0,7.282432432432433,34.61,-120.09,2.4060394297843386
2.33328,26.0,4.468809073724008,1.1417769376181475,1520.0,4.88468809073724,34.64,-120.46,1.0728170291868713
5.019239999999999,31.0,5.915555555555556,1.0888888888888888,598.0,4.518222222222222,37.59,-122.55,2.97854908119513
5.709359999999999,31.0,5.671052631578948,1.0175438596491229,599.0,4.466228070175439,32.85,-116.94,1.5744152347490998
7.8233999999999995,35.0,6.364516129032258,1.1209677419354838,1361.0,3.7317741935483872,34.11,-118.36,4.509171159367027
3.38748,16.0,4.700389105058366,1.0992217898832686,1750.0,5.787937743190661,34.06,-118.11,1.767605638875626
2.37192,42.0,4.586666666666667,0.9555555555555556,812.0,6.135111111111112,36.69,-119.58,0.515786408297771
3.7565999999999997,25.0,4.310077519379845,1.124031007751938,985.0,3.24515503875969,33.64,-117.92,2.0718084339405713
4.7000399999999996,36.0,5.695652173913044,0.9057971014492754,408.0,5.0260869565217385,32.62,-117.06,1.4249864777792645
2.85,17.0,5.690406976744186,1.0784883720930232,1768.0,4.368604651162791,36.02,-119.01,0.8048641998026841
4.56348,16.0,4.43952802359882,1.056047197640118,835.0,4.187315634218289,33.7,-117.88,1.790216405059838
9.55524,8.0,8.234463276836157,1.0480225988700564,1271.0,6.103672316384181,34.13,-117.69,4.102748274855355
4.39044,32.0,5.524038461538462,0.8990384615384616,499.0,4.078365384615385,39.16,-123.22,1.1870663092822815
7.65864,18.0,7.36013986013986,1.055944055944056,830.0,4.933566433566433,33.65,-117.82,3.435045811220844
3.24468,34.0,6.780254777070064,1.1146496815286624,969.0,5.246178343949044,38.95,-121.47,1.412063684907329
4.17408,17.0,4.510532837670384,1.0285006195786865,3537.0,7.450929368029739,34.08,-117.98,1.6535399919718652
3.83868,52.0,4.295049504950495,1.0336633663366337,1220.0,4.106930693069307,37.78,-122.47,3.243949335875663
4.01784,41.0,4.078947368421052,1.0526315789473684,711.0,3.9759868421052627,34.03,-118.45,2.1023540180690703
5.25,33.0,5.439897698209719,1.0588235294117647,1056.0,4.591304347826086,34.18,-118.44,1.8550204566572503
2.7414,41.0,3.897887323943662,0.9683098591549296,1213.0,3.6304577464788728,37.86,-122.28,1.6830040923258565
6.61332,16.0,5.7167470709855275,1.0379048931771193,3903.0,4.572777394900069,34.25,-118.61,2.799162510945512
4.33128,29.0,4.930434782608696,1.0826086956521739,2331.0,5.743043478260869,34.09,-118.01,1.6769490026234801
3.7216799999999997,37.0,4.953125,1.0755208333333333,955.0,4.227864583333333,38.52,-121.49,0.9243208916665322
4.398,52.0,4.088235294117647,0.8529411764705882,523.0,5.23,34.07,-118.14,1.839426542637818
4.62852,42.0,5.132780082987552,0.9626556016597511,900.0,6.348547717842323,37.37,-121.84,1.9885012708009402
2.55,47.0,4.528052805280528,1.3036303630363035,1237.0,6.94026402640264,37.79,-122.24,1.7307306659241029
10.464,44.0,6.163179916317992,1.0460251046025104,668.0,4.751464435146444,34.2,-118.18,4.28089402048932
4.6026,38.0,5.112994350282486,1.0480225988700564,1257.0,6.036440677966102,34.08,-117.63,1.1778454405676977
2.97348,21.0,3.727272727272727,1.1054545454545455,1131.0,3.4958181818181813,32.75,-117.23,1.517886050250003
5.5095600000000005,49.0,5.7482993197278915,1.0442176870748299,770.0,4.4523809523809526,37.72,-122.47,3.0779197445494546
5.41548,16.0,6.174757281553398,1.046116504854369,1199.0,4.947330097087379,38.95,-121.19,1.7044960761085963
2.0685599999999997,33.0,1.9268774703557312,1.034584980237154,3707.0,6.227173913043478,34.06,-118.26,1.3941330501952613
3.77148,42.0,4.685344827586207,0.9051724137931034,1304.0,4.777586206896552,37.34,-121.94,1.8424135241976576
6.662399999999999,7.0,8.329787234042554,1.1063829787234043,809.0,4.876950354609929,33.17,-117.31,2.9915974705886517
6.0438,52.0,4.884057971014493,1.036231884057971,925.0,2.8487318840579707,37.8,-122.43,3.637567796149699
8.99364,4.0,7.311042590094431,1.054345731354789,16122.0,5.281826941607246,33.89,-117.74,4.055359210739856
7.42416,13.0,8.332326283987916,1.1268882175226587,2119.0,5.441540785498489,33.1,-117.05,3.4785958857689008
5.1409199999999995,46.0,6.521390374331551,1.1470588235294117,944.0,4.290909090909091,33.84,-118.13,2.0982506299555284
3.3999599999999996,35.0,5.302040816326531,1.036734693877551,705.0,4.891836734693877,38.68,-121.46,0.9496260377282796
3.26712,31.0,4.2351190476190474,1.0818452380952381,2120.0,5.363095238095238,34.04,-118.38,1.9441791185871737
3.0294000000000003,17.0,4.020501138952164,1.18125610152945,5692.0,3.148844777090791,38.59,-121.41,0.9920897672511085
3.0681599999999998,18.0,6.114035087719298,1.3157894736842106,356.0,5.3087719298245615,39.49,-121.21,0.9989973468691823
4.215,44.0,4.602605863192182,0.9706840390879479,1200.0,6.644951140065146,33.94,-118.2,1.5516589351524372
4.71672,37.0,5.550522648083624,1.0557491289198606,1030.0,6.101045296167247,37.09,-121.62,2.1126186024376334
3.3344400000000003,47.0,4.75,1.0245901639344261,810.0,5.643442622950819,38.54,-121.45,1.1447553449836432
6.77928,34.0,6.131645569620253,0.9367088607594937,1010.0,4.346835443037975,37.28,-121.93,3.416999239282468
1.99284,52.0,2.3333333333333335,0.8817204301075269,531.0,9.706451612903226,32.71,-117.15,0.858169754214436
6.367439999999999,16.0,6.572072072072072,1.0,1697.0,6.497522522522523,32.93,-117.13,2.2921730661714927
2.976,36.0,3.4804878048780488,1.0121951219512195,1835.0,7.6085365853658535,34.09,-118.22,1.591792367513121
4.403519999999999,19.0,4.868811881188119,1.2054455445544554,1251.0,5.264108910891089,33.71,-117.99,1.9230827910643227
4.26,36.0,4.654320987654321,0.9654320987654321,1049.0,4.403209876543209,33.85,-118.13,1.5849443930913452
2.3489999999999998,24.0,4.528423772609819,1.058139534883721,2098.0,4.608010335917313,36.79,-119.83,0.5347843952770733
3.4557599999999997,6.0,2.6840215439856374,0.9910233393177738,1087.0,3.317594254937163,37.33,-121.89,1.8667069564143297
2.04672,49.0,5.08550185873606,1.0483271375464684,790.0,4.992565055762081,37.76,-122.19,1.58015860977763
4.064279999999999,40.0,3.622950819672131,1.0163934426229508,1930.0,7.68384074941452,33.99,-118.19,1.5393823937369824
4.36716,30.0,5.612813370473537,1.075208913649025,1777.0,4.2073816155988855,37.97,-122.3,1.6314493503740537
3.336,22.0,4.243542435424354,0.9944649446494465,1625.0,5.0968634686346865,33.75,-117.96,1.6189534930020637
6.1476,25.0,5.841509433962264,1.0528301886792453,732.0,4.695849056603773,33.82,-118.05,2.296308572294546
3.17496,23.0,4.382352941176471,0.9411764705882353,101.0,5.05,32.83,-116.97,1.4021517465812812
4.67232,13.0,4.12807881773399,1.1600985221674878,710.0,2.9729064039408866,37.26,-121.88,2.343867813460795
3.8249999999999997,26.0,3.9218390804597703,1.186206896551724,894.0,3.493793103448276,34.03,-118.43,2.4477582938028473
5.45892,43.0,5.984848484848484,1.0454545454545454,657.0,5.640909090909091,34.12,-118.01,2.292253645023161
3.13848,31.0,3.6139240506329116,0.9683544303797469,841.0,9.04873417721519,33.91,-118.22,1.3922197845123407
2.84592,52.0,3.9415730337078654,1.0157303370786517,1849.0,7.063595505617977,34.03,-118.2,1.5098021248908573
2.77296,28.0,5.134357005758157,1.0115163147792707,1392.0,4.542034548944338,36.76,-119.71,0.6077480218358311
4.9746,37.0,4.511933174224343,1.041766109785203,1725.0,3.4994033412887826,34.06,-118.4,2.5511558208905805
4.52496,36.0,3.8130563798219583,1.029673590504451,1291.0,6.512462908011869,33.8,-118.22,1.5824386560697272
7.0221599999999995,23.0,5.751807228915663,1.0072289156626506,1008.0,4.129156626506024,33.87,-118.38,3.0392737517640174
5.48652,24.0,5.339331619537275,0.9845758354755784,1488.0,6.5028277634961436,37.6,-122.03,2.0627251049772504
1.398,27.0,5.670588235294118,1.2901960784313726,594.0,3.96,39.03,-122.66,0.6630541666903751
5.535959999999999,29.0,5.5625,0.9924242424242424,1132.0,3.6446969696969695,33.79,-118.13,2.073901150898739
3.3362399999999997,22.0,4.2925373134328355,1.0865671641791044,1325.0,6.723880597014926,34.07,-117.97,1.55855805252241
15.9522,27.0,7.607142857142857,1.012672811059908,2336.0,4.575115207373272,34.11,-118.49,4.78148613471622
9.79032,36.0,6.954451345755694,1.020703933747412,1298.0,4.568530020703934,37.86,-122.16,4.554660976084098
9.299999999999999,17.0,8.23076923076923,1.1282051282051282,92.0,4.01025641025641,34.49,-119.14,4.412595660118698
5.55,38.0,4.7309090909090905,0.96,877.0,5.421454545454545,33.96,-118.12,1.842596097602564
4.71972,32.0,4.944099378881988,0.9668737060041408,1746.0,6.145341614906832,34.17,-119.18,1.9626222372900712
4.95,37.0,5.109792284866469,1.0445103857566767,648.0,3.268842729970326,37.93,-122.53,2.471049010254304
3.12504,34.0,3.7163636363636363,1.04,1058.0,6.540363636363636,33.98,-118.19,1.4875682605429286
7.21584,23.0,6.815561959654179,1.0230547550432276,1209.0,5.9230547550432275,33.88,-117.83,3.2310691143949097
1.6806,43.0,2.5077639751552794,1.139751552795031,1460.0,3.8540372670807455,34.1,-118.32,2.008406573648574
2.0956799999999998,35.0,3.218,1.108,1675.0,2.8475,37.87,-122.27,1.9650137159494452
3.8150399999999998,31.0,3.712328767123288,0.9715489989462592,2660.0,4.7650158061116965,33.79,-117.86,1.51003685903132
3.75,34.0,5.084821428571429,1.0625,1728.0,6.557142857142857,34.08,-117.95,1.616327929908175
5.25,35.0,5.961672473867596,1.0470383275261324,1690.0,5.005226480836237,34.23,-118.54,2.0922634312780133
4.3536,14.0,4.477894736842106,1.1305263157894736,1338.0,4.788631578947369,33.72,-117.99,1.730289113039436
3.2678399999999996,35.0,5.385416666666667,1.1145833333333333,857.0,5.058680555555556,39.01,-123.36,1.632586302525392
6.44484,7.0,6.443564356435644,1.0178217821782178,2902.0,4.884554455445544,38.27,-122.57,3.5194830803825714
4.3250399999999996,34.0,5.538461538461538,1.0,621.0,5.075480769230769,32.79,-115.57,0.913649980411459
2.86368,30.0,5.527896995708154,1.0171673819742488,720.0,5.253218884120171,37.51,-120.96,0.9781246794789226
4.88568,42.0,5.843501326259947,1.0928381962864722,1012.0,4.563395225464191,34.19,-118.13,2.1014694978470194
7.9925999999999995,29.0,7.825396825396825,1.0380952380952382,859.0,4.635873015873016,38.03,-121.25,3.462929655968056
2.65308,23.0,5.363128491620111,1.2681564245810055,1161.0,5.513128491620112,34.11,-117.24,0.8139134739755075
7.94256,32.0,6.567368421052632,1.0252631578947369,2615.0,4.679473684210526,33.75,-118.09,4.183840100293936
7.29648,6.0,7.034690799396682,0.971342383107089,2105.0,5.397435897435897,38.72,-121.27,3.0594600434078765
2.88456,46.0,3.6126543209876543,1.0848765432098766,2371.0,6.220216049382715,34.07,-118.26,1.827183766128533
4.258319999999999,4.0,6.208333333333333,1.305,1478.0,4.187666666666667,36.37,-119.65,1.1719467896116642
2.79996,25.0,5.84516129032258,1.0838709677419356,1257.0,4.595483870967741,36.8,-119.75,0.7488518790652361
4.13784,35.0,4.420743639921722,0.9804305283757339,1340.0,4.457925636007828,32.83,-117.21,1.4831308974980557
6.87012,28.0,5.948387096774193,1.020967741935484,1877.0,5.146612903225806,37.28,-121.98,3.4473983375214456
7.984319999999999,9.0,6.961151079136691,1.0920863309352518,2090.0,5.112230215827338,33.88,-117.76,3.6265479691067144
6.031319999999999,33.0,5.640756302521009,0.9789915966386554,1359.0,4.853571428571429,33.8,-118.04,2.5318965801134365
5.16432,52.0,5.763333333333334,1.0633333333333332,890.0,5.043333333333333,37.72,-122.45,2.9158965774910888
1.28568,36.0,2.7995495495495497,1.0585585585585586,1668.0,6.386486486486486,34.05,-118.22,1.718404651390109
3.81852,9.0,5.675156174915906,1.0480538202787122,6716.0,5.486400768861125,34.44,-117.35,0.9038345739886673
5.50716,52.0,6.273712737127371,1.1056910569105691,835.0,3.846883468834688,37.89,-122.28,2.618309248393712
2.66568,42.0,3.7292576419213974,1.1368267831149927,1936.0,4.790684133915575,34.09,-118.13,1.653714077332488
5.56872,19.0,6.107368421052632,0.9368421052631579,1414.0,5.060631578947368,33.74,-116.94,1.7185942731509911
6.3732,8.0,6.464096749811035,1.0861678004535147,3335.0,4.285336356764928,33.12,-117.25,2.813096561357115
3.51516,22.0,3.6593932943054814,1.0431080361894625,5162.0,4.670250133049494,33.89,-118.12,1.4994045182569522
6.07128,41.0,5.851985559566787,1.0072202166064983,756.0,4.63971119133574,33.92,-118.42,3.0277838751238755
7.00932,34.0,6.49800796812749,1.0617529880478087,1265.0,4.283864541832669,34.47,-119.72,4.161598056766584
4.37304,43.0,5.304347826086956,0.9652173913043478,729.0,5.388260869565218,34.22,-118.4,1.7668460523738196
7.297079999999999,21.0,6.474167623421355,1.026406429391504,2670.0,5.2112514351320325,37.08,-122.07,3.6826832665790312
6.51444,9.0,6.452261306532663,1.0577889447236182,1149.0,4.907788944723618,35.27,-120.71,2.929569227560785
3.47148,16.0,5.086092715231788,1.0132450331125828,1283.0,3.611092715231788,34.51,-117.32,0.9043476998116804
7.199999999999999,36.0,6.196581196581197,1.0042735042735043,568.0,4.126495726495726,37.92,-122.29,3.0727656811707558
4.09284,13.0,5.15625,1.125,822.0,21.834374999999998,32.75,-115.5,1.0297339672999952
3.22728,30.0,3.6733870967741935,1.0181451612903225,932.0,3.1943548387096774,36.59,-121.88,2.1272706232184544
13.33452,15.0,7.778846153846154,1.0841346153846154,1289.0,5.267548076923077,33.63,-117.8,4.708306764418874
3.8886,16.0,6.11377245508982,1.215568862275449,2033.0,5.173802395209581,35.12,-118.46,1.3411121071223764
5.243759999999999,26.0,5.184275184275184,1.0049140049140048,1146.0,4.786732186732187,33.76,-117.84,1.827343685298045
5.23128,14.0,5.041095890410959,0.9965753424657534,876.0,5.1,37.52,-122.25,3.1590383912157893
3.31608,37.0,1.4112903225806452,0.9879032258064516,1122.0,7.691129032258065,34.05,-118.27,1.548460612618849
7.771319999999999,39.0,6.536231884057971,0.9601449275362319,730.0,4.496376811594203,34.16,-118.07,4.28003159544861
2.3907599999999998,42.0,2.9171029668411865,1.0322862129144852,3480.0,5.162303664921466,34.05,-118.32,1.987114998659429
6.058800000000001,52.0,6.382470119521912,1.0557768924302788,667.0,4.5175298804780875,34.18,-118.29,3.188653590039159
3.9607200000000002,17.0,3.926091825307951,1.110862262038074,2104.0,4.005375139977604,33.83,-117.98,1.7547670971932956
3.38796,31.0,4.0607476635514015,1.0822429906542057,1987.0,3.1569158878504675,34.06,-118.38,2.727891243407351
2.7627599999999997,37.0,4.926952141057934,1.012594458438287,1265.0,5.416876574307305,37.74,-120.93,0.7598449914118571
4.07148,28.0,5.673960612691466,1.0656455142231946,1365.0,5.077680525164114,38.22,-121.24,1.4093283667887062
1.67652,37.0,4.642857142857143,1.0942857142857143,1243.0,6.037428571428571,33.96,-118.26,0.9513094293199293
18.00012,40.0,8.584541062801932,1.0,577.0,4.7386473429951685,37.46,-122.21,5.140773019424235
2.49708,21.0,5.397435897435898,1.0929487179487178,1052.0,5.732051282051282,37.16,-120.41,0.8801342891319747
6.61212,35.0,6.13968253968254,0.9746031746031746,905.0,4.884126984126984,34.19,-118.62,3.293303049296518
2.73528,23.0,5.763414634146342,1.0951219512195123,1168.0,4.8429268292682925,36.99,-120.64,1.1718729082646517
4.35,22.0,5.161616161616162,0.9797979797979798,517.0,4.438888888888889,37.92,-120.4,1.0187671632914255
5.91432,24.0,5.781065088757397,0.8698224852071006,454.0,4.566863905325444,32.74,-116.98,1.7699277153872255
5.15004,33.0,5.245136186770428,1.0116731517509727,1098.0,7.263035019455253,34.04,-118.05,1.888042117306328
3.9562799999999996,18.0,5.5264623955431755,1.0557103064066853,1078.0,5.104735376044568,36.81,-121.72,2.112974761121498
5.08128,34.0,5.137323943661972,0.977112676056338,1435.0,4.294894366197183,34.1,-118.12,1.9052342944831135
2.5152,34.0,2.466893039049236,0.99830220713073,1987.0,5.734974533106961,34.05,-118.3,1.751487815069626
2.66472,50.0,5.350877192982456,1.080701754385965,661.0,3.94280701754386,41.73,-122.64,0.598513601119726
4.47192,16.0,4.702564102564103,1.0025641025641026,994.0,4.332820512820512,38.47,-122.73,2.032995048217021
7.762199999999999,22.0,6.721374045801527,1.036259541984733,1706.0,5.534732824427481,33.83,-117.88,3.4369899298780453
2.09352,16.0,7.284313725490196,1.588235294117647,943.0,3.1433333333333335,39.02,-122.66,0.749128996187167
4.48848,52.0,5.807531380753138,1.1338912133891212,735.0,5.2280334728033475,34.14,-118.22,2.189139443155366
